loss,r2_score,val_loss,val_r2_score
37.56158447265625,-13.671335220336914,18.759532928466797,-7.168421745300293
13.341484069824219,-4.2111053466796875,7.7702531814575195,-2.3833839893341064
6.31541633605957,-1.4667644500732422,4.490550518035889,-0.9553104639053345
4.112939834594727,-0.6064788103103638,3.3311662673950195,-0.4504823684692383
3.3117270469665527,-0.29354119300842285,2.8453664779663086,-0.23895156383514404
2.957850694656372,-0.15531909465789795,2.5947329998016357,-0.12981879711151123
2.7520852088928223,-0.07494831085205078,2.467647075653076,-0.07448208332061768
2.6520423889160156,-0.03587460517883301,2.38584566116333,-0.038863420486450195
2.5999228954315186,-0.015516996383666992,2.3381295204162598,-0.018086552619934082
2.5676333904266357,-0.002902507781982422,2.315319061279297,-0.008154153823852539
2.5595052242279053,0.0002688169479370117,2.3028476238250732,-0.0027238130569458008
2.5440216064453125,0.006320178508758545,2.299328088760376,-0.0011913776397705078
2.5408031940460205,0.007577180862426758,2.298013210296631,-0.0006188154220581055
2.5373268127441406,0.008939683437347412,2.2951130867004395,0.0006440877914428711
2.5285532474517822,0.012362003326416016,2.29034161567688,0.0027216672897338867
2.5167922973632812,0.01695340871810913,2.27738881111145,0.00836169719696045
2.490886926651001,0.027068495750427246,2.2477879524230957,0.021250665187835693
2.4430456161499023,0.045757412910461426,2.2196834087371826,0.03348821401596069
2.3977441787719727,0.06345301866531372,2.198491096496582,0.04271590709686279
2.303476572036743,0.1002734899520874,2.170487880706787,0.054909348487854004
2.1841304302215576,0.14689546823501587,2.139943838119507,0.06820899248123169
2.072467565536499,0.19050633907318115,2.1055805683135986,0.08317172527313232
1.917725682258606,0.25094759464263916,2.040713310241699,0.11141669750213623
1.7453229427337646,0.3182855248451233,1.8622158765792847,0.1891394853591919
1.5921164751052856,0.37812721729278564,1.63180673122406,0.2894660234451294
1.4814456701278687,0.4213560223579407,1.505645751953125,0.3444000482559204
1.2940492630004883,0.494554340839386,1.3058656454086304,0.43138986825942993
1.2837589979171753,0.4985736012458801,1.1495537757873535,0.4994523525238037
1.184491515159607,0.5373445749282837,1.1072115898132324,0.5178893208503723
1.0767449140548706,0.5794297456741333,1.1108258962631226,0.5163155794143677
1.061464786529541,0.5853971242904663,1.0638928413391113,0.5367515087127686
0.9838826060295105,0.6156998872756958,1.105945348739624,0.5184407234191895
1.0576555728912354,0.5868844985961914,1.0038286447525024,0.5629051327705383
0.8700651526451111,0.6601576805114746,0.9587182998657227,0.5825474262237549
0.9344802498817444,0.634996235370636,0.9380826354026794,0.5915327668190002
1.029166579246521,0.5980135798454285,0.9948979616165161,0.5667937994003296
0.8112372756004333,0.6831347942352295,1.1642441749572754,0.4930557608604431
0.9737499356269836,0.6196590065956116,0.9808545112609863,0.5729086995124817
0.8103416562080383,0.6834852695465088,0.9737452268600464,0.5760042667388916
0.7103778123855591,0.722529947757721,0.9631335735321045,0.5806249380111694
0.7353754639625549,0.7127659916877747,0.9520696997642517,0.5854424238204956
0.7100392580032349,0.7226618528366089,0.9766973853111267,0.5747188329696655
