loss,r2_score,val_loss,val_r2_score
51.15964889526367,-18.982656478881836,42.61746597290039,-17.55682945251465
32.757164001464844,-11.794755935668945,42.443111419677734,-17.48090934753418
39.253509521484375,-14.33219051361084,33.761661529541016,-13.700765609741211
31.32912826538086,-11.236973762512207,27.031558990478516,-10.770291328430176
25.148691177368164,-8.822931289672852,21.709543228149414,-8.452938079833984
20.261064529418945,-6.9138712882995605,17.492794036865234,-6.616848468780518
16.3831787109375,-5.399173736572266,14.218008995056152,-5.190915584564209
13.349905967712402,-4.214370250701904,11.592514991760254,-4.047702789306641
10.81464672088623,-3.224137783050537,8.8823823928833,-2.86763596534729
7.328778266906738,-1.8625776767730713,3.6475398540496826,-0.5882401466369629
2.3929150104522705,0.06534147262573242,3.834805488586426,-0.6697807312011719
3.0381124019622803,-0.18666887283325195,2.2637810707092285,0.014286816120147705
2.0783565044403076,0.18821001052856445,3.142296075820923,-0.3682429790496826
2.0936543941497803,0.18222904205322266,2.622420072555542,-0.1418745517730713
2.106968879699707,0.17703038454055786,1.7849453687667847,0.22278517484664917
1.6988203525543213,0.3364507555961609,1.6739228963851929,0.27112752199172974
1.7054479122161865,0.33386051654815674,4.123004913330078,-0.7952708005905151
2.1808981895446777,0.14815396070480347,1.5174251794815063,0.3392709493637085
1.5645606517791748,0.3888918161392212,5.379604816436768,-1.3424293994903564
2.8963255882263184,-0.1312878131866455,3.715852975845337,-0.6179856061935425
2.0323760509490967,0.20616590976715088,1.3560972213745117,0.4095175862312317
1.6328659057617188,0.3622121810913086,1.3143014907836914,0.4277166724205017
1.4132976531982422,0.44797682762145996,1.4330798387527466,0.37599724531173706
1.2798573970794678,0.5000952482223511,4.734833717346191,-1.0616779327392578
2.1298437118530273,0.16809362173080444,2.326282501220703,-0.012928009033203125
1.4135231971740723,0.4478861689567566,1.1209324598312378,0.511914849281311
1.1564620733261108,0.5482926964759827,1.096044659614563,0.5227516889572144
1.2505650520324707,0.5115355253219604,1.2472853660583496,0.4568973183631897
1.168463110923767,0.5436052083969116,2.4701755046844482,-0.07558298110961914
1.2875128984451294,0.49710506200790405,1.6970610618591309,0.2610524892807007
1.3633722066879272,0.4674736261367798,2.1369693279266357,0.0695042610168457
1.2701743841171265,0.5038762092590332,1.2975231409072876,0.43502241373062134
1.151252269744873,0.5503275990486145,1.300315260887146,0.4338066577911377
1.3253345489501953,0.48233336210250854,1.0612642765045166,0.5378960371017456
1.0777195692062378,0.5790466070175171,1.045727014541626,0.5446614027023315
0.9776867032051086,0.618121325969696,0.9521875381469727,0.585391104221344
0.9759872555732727,0.6187837719917297,1.2779889106750488,0.44352811574935913
0.9007656574249268,0.6481662392616272,1.3791271448135376,0.39948976039886475
1.093321681022644,0.5729559659957886,2.261119842529297,0.015445590019226074
1.1679030656814575,0.5438212752342224,1.376922845840454,0.40044957399368286
1.0970478057861328,0.5714995861053467,1.1158627271652222,0.5141223669052124
0.9450935125350952,0.6308507323265076,1.2716096639633179,0.44630593061447144
1.1160916090011597,0.564062237739563,1.006076455116272,0.5619263648986816
