loss,r2_score,val_loss,val_r2_score
37.842227935791016,-13.780986785888672,18.99188232421875,-7.269593238830566
12.36087703704834,-3.8280858993530273,3.8643336296081543,-0.6826381683349609
3.2963809967041016,-0.28755009174346924,3.395951747894287,-0.4786916971206665
4.007927417755127,-0.5654784440994263,3.1636126041412354,-0.377524733543396
2.843762159347534,-0.1107567548751831,2.337905168533325,-0.01798880100250244
2.5905613899230957,-0.011858105659484863,2.445073366165161,-0.06465280055999756
2.506510019302368,0.020976543426513672,2.233245372772217,0.027582883834838867
2.3866846561431885,0.06777501106262207,2.244870662689209,0.02252095937728882
2.32957124710083,0.09008103609085083,2.1143672466278076,0.07934582233428955
2.218086004257202,0.13362658023834229,2.0265939235687256,0.11756467819213867
2.025940418243408,0.2086814045906067,1.8310271501541138,0.20271992683410645
1.8404659032821655,0.2811248302459717,1.6931809186935425,0.26274198293685913
1.5257068872451782,0.4040678143501282,1.3538764715194702,0.4104846119880676
1.29265558719635,0.4950951337814331,1.238789677619934,0.46059656143188477
1.1355717182159424,0.5564523935317993,1.0890791416168213,0.5257847309112549
1.074396014213562,0.5803457498550415,0.9871965646743774,0.5701471567153931
0.987158477306366,0.6144207715988159,0.8208664655685425,0.6425719261169434
0.8822883367538452,0.6553833484649658,0.7820068001747131,0.6594924926757812
0.7990086078643799,0.6879134178161621,0.7466000318527222,0.6749095916748047
0.710007905960083,0.722675085067749,0.7554170489311218,0.6710704565048218
0.7003923654556274,0.7264301776885986,0.7859833836555481,0.6577609777450562
0.7047460079193115,0.7247297167778015,0.7148737907409668,0.6887241005897522
0.6767479181289673,0.7356662750244141,0.7537956833839417,0.6717764139175415
0.6159348487854004,0.7594194412231445,0.6867458820343018,0.700971782207489
0.5815961956977844,0.772832989692688,0.7152447700500488,0.6885625720024109
0.5336682200431824,0.7915523052215576,0.7313277721405029,0.6815595626831055
0.4990181028842926,0.8050864934921265,0.7969747185707092,0.6529750823974609
0.5438417792320251,0.7875781059265137,0.839478075504303,0.6344679594039917
0.5445425510406494,0.787303626537323,0.7754387259483337,0.662352442741394
0.6508423089981079,0.7457860112190247,0.8285346627235413,0.6392329931259155
0.5181906819343567,0.7975982427597046,0.779167652130127,0.6607288122177124
