loss,r2_score,val_loss,val_r2_score
49.36491012573242,-18.281553268432617,42.69633865356445,-17.591171264648438
38.590911865234375,-14.073419570922852,31.050033569335938,-12.520047187805176
26.97035789489746,-9.534463882446289,20.11533546447754,-7.75877571105957
16.660200119018555,-5.507391452789307,10.808734893798828,-3.706423282623291
8.524365425109863,-2.329559326171875,4.6486663818359375,-1.0241584777832031
3.639329671859741,-0.4215008020401001,2.3678669929504395,-0.03103506565093994
2.5773441791534424,-0.006697893142700195,2.6018850803375244,-0.13293302059173584
3.074964761734009,-0.2010631561279297,2.8362925052642822,-0.2350006103515625
2.9028470516204834,-0.13383495807647705,2.328421115875244,-0.013859152793884277
2.524810552597046,0.01382380723953247,2.313262462615967,-0.00725865364074707
2.6340949535369873,-0.028864383697509766,2.464451789855957,-0.07309067249298096
2.665802001953125,-0.04124653339385986,2.371758460998535,-0.032729506492614746
2.520634412765503,0.015455007553100586,2.260786771774292,0.01559072732925415
2.4807956218719482,0.03101581335067749,2.2585575580596924,0.01656132936477661
2.525672674179077,0.01349174976348877,2.2594618797302246,0.016167521476745605
2.453482151031494,0.04168426990509033,2.1707921028137207,0.054776906967163086
2.504995822906494,0.021563351154327393,2.300112724304199,-0.0015330314636230469
2.426680564880371,0.052152812480926514,2.101085901260376,0.08512884378433228
2.262958288192749,0.11609876155853271,2.15102481842041,0.0633840560913086
2.290348768234253,0.10540324449539185,1.997887372970581,0.13006436824798584
2.06787371635437,0.1923006772994995,1.8880621194839478,0.17788535356521606
1.9729846715927124,0.22936558723449707,1.7868611812591553,0.22195106744766235
1.7246614694595337,0.326357364654541,1.6385650634765625,0.2865232825279236
1.522657871246338,0.4052615761756897,1.5227679014205933,0.336944580078125
1.4183052778244019,0.4460182785987854,1.457827091217041,0.3652215600013733
1.2212634086608887,0.5229789018630981,1.2913825511932373,0.4376961588859558
1.1304011344909668,0.5584709644317627,1.177083134651184,0.4874653220176697
1.0067216157913208,0.6067804098129272,1.0788863897323608,0.5302228927612305
0.9259564280509949,0.6383277177810669,1.0348002910614014,0.5494192242622375
0.8315457105636597,0.6752031445503235,1.110813021659851,0.5163211822509766
0.8049337863922119,0.6855975985527039,1.1408863067626953,0.5032263994216919
0.7742176055908203,0.6975951194763184,1.0732064247131348,0.5326961278915405
0.7883866429328918,0.692062258720398,1.1200295686721802,0.5123080015182495
0.7558872103691101,0.7047548890113831,1.0241981744766235,0.5540356636047363
0.8093761801719666,0.6838631629943848,1.0794620513916016,0.5299721956253052
0.7257412672042847,0.7165297269821167,0.92176353931427,0.5986385345458984
0.657220721244812,0.7432934641838074,0.9890996217727661,0.5693185329437256
0.5941650867462158,0.7679226398468018,0.9928346276283264,0.5676922798156738
0.5781908631324768,0.7741620540618896,0.93914794921875,0.5910688638687134
0.5415189862251282,0.7884854078292847,0.9428332448005676,0.5894641876220703
0.5346042513847351,0.7911866903305054,0.9743685126304626,0.5757328867912292
0.518477737903595,0.7974861264228821,0.9921765923500061,0.5679787397384644
0.5103635191917419,0.8006550073623657,0.9564587473869324,0.5835312604904175
